qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/120192,94.698,1622,75,7,366,1977,1,1621,0,2508
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/246947,95.09,1548,70,2,1,1542,126,1673,0,2433
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/134920,94.583,1569,73,8,420,1977,1,1568,0,2416
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/266978,95.311,1493,69,1,167,1658,1,1493,0,2368
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/37928,88.152,2110,86,145,1,1947,158,2266,0,2361
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/130968,94.582,1532,72,7,456,1977,1,1531,0,2359
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/279957,95.225,1424,66,2,291,1713,1,1423,0,2252
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/285507,95.328,1370,62,2,291,1658,1,1370,0,2174
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/162842,94.42,1362,65,7,626,1977,1,1361,0,2084
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/155406,94.225,1316,64,8,672,1977,2,1315,0,1999
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/175534,94.336,1183,56,7,805,1977,1,1182,0,1803
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/304026,95.455,1056,42,2,1,1050,109,1164,0,1679
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/185095,94.04,1057,52,7,931,1977,3,1058,0,1592
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/330302,95.643,964,42,0,80,1043,1,964,0,1548
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/331001,95.184,976,45,2,706,1680,2,976,0,1541
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/212115,93.719,1003,52,7,985,1977,1,1002,0,1493
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/206252,93.617,940,49,7,1048,1977,1,939,0,1393
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/342644,95.647,850,37,0,201,1050,1,850,0,1365
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/330336,94.834,813,36,2,1,807,57,869,0,1264
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/325437,94.834,813,36,2,1,807,110,922,0,1264
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/227521,93.278,848,46,7,1140,1977,1,847,0,1240
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/351307,94.675,770,35,2,44,807,1,770,0,1190
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/239104,93.3,791,41,8,1197,1977,1,789,0,1157
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/83902,77.433,1839,386,27,81,1906,733,2555,0,1070
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/146809,77.3,1837,392,23,81,1906,232,2054,0,1059
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/238700,93.875,702,32,7,1286,1977,1,701,0,1048
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/238288,93.875,702,32,7,1286,1977,1,701,0,1048
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/363168,95.064,628,31,0,180,807,1,628,0,989
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/279500,94.572,608,27,2,1,602,109,716,0,935
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/67613,96.31,542,20,0,603,1144,1603,2144,0,891
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/67613,95.01,481,24,0,122,602,618,1098,0,756
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/258946,93.504,585,26,8,1403,1977,1,583,0,859
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/380133,96.208,501,19,0,550,1050,3,503,0,821
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/376610,95.164,517,25,0,291,807,1,517,0,817
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/30551,95.218,481,23,0,122,602,2392,2872,0,761
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/367145,95.01,481,24,0,122,602,30,510,0,756
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/265492,95.01,481,24,0,122,602,367,847,0,756
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/22012,94.802,481,25,0,122,602,2653,3133,0,750
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/27217,94.802,481,24,1,122,602,2384,2863,0,749
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/263779,93.097,507,24,7,1481,1977,1,506,0,732
lcl|KX268639.1_cds_ANN45953.1_1,MT_Pool_HQ_transcript/75258,93.84,487,24,6,122,602,2410,2896,0,728
lcl|KX268638.1_cds_ANN45952.1_1,MT_Pool_HQ_transcript/287842,88.292,1042,122,0,1,1042,102,1143,0,1249
lcl|KX268638.1_cds_ANN45952.1_1,MT_Pool_HQ_transcript/290247,85.112,1068,133,25,1,1042,111,1178,0,1068
lcl|KX268638.1_cds_ANN45952.1_1,MT_Pool_HQ_transcript/321812,87.831,830,95,6,213,1042,1,824,0,968
lcl|KX268638.1_cds_ANN45952.1_1,MT_Pool_HQ_transcript/348076,88.045,619,74,0,424,1042,7,625,0,734
lcl|KX268637.1_cds_ANN45951.1_1,MT_Pool_HQ_transcript/328640,82.982,711,104,9,1,710,57,751,9.089999999999999e-178,627
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/122616,93.562,963,59,1,1,963,66,1025,0,1432
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/210020,93.458,963,60,1,1,963,82,1041,0,1426
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/156835,93.458,963,60,1,1,963,35,994,0,1426
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/199419,93.354,963,61,1,1,963,87,1046,0,1421
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/144831,93.354,963,61,1,1,963,186,1145,0,1421
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/150342,93.25,963,62,1,1,963,100,1059,0,1415
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/129576,93.154,964,62,2,1,963,49,1009,0,1411
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/166355,93.146,963,63,1,1,963,69,1028,0,1410
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/120004,93.043,963,64,1,1,963,52,1011,0,1404
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/43977,93.043,963,64,1,1,963,80,1039,0,1404
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/161161,92.939,963,65,1,1,963,50,1009,0,1399
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/37248,92.939,963,65,1,1,963,195,1154,0,1399
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/142426,92.731,963,58,2,1,963,201,1151,0,1380
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/107566,92.316,963,62,2,1,963,201,1151,0,1358
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/164828,92.212,963,63,2,1,963,51,1001,0,1352
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/141967,91.693,963,68,2,1,963,201,1151,0,1325
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/242458,93.857,879,51,1,85,963,3,878,0,1321
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/189331,93.699,857,51,2,107,963,1,854,0,1280
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/67489,93.915,756,46,0,208,963,3,758,0,1142
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/206359,94.692,697,37,0,267,963,1,697,0,1083
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/170408,94.075,692,41,0,272,963,1,692,0,1051
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/252973,92.33,691,43,2,273,963,1,681,0,974
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/196729,94.627,577,31,0,387,963,1,577,0,894
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/218515,94.504,564,30,1,400,963,1,563,0,869
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/226229,94.291,543,31,0,421,963,1,543,0,832
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/230368,92.894,577,32,1,387,963,1,568,0,830
lcl|KX268636.1_cds_ANN45950.1_1,MT_Pool_HQ_transcript/237289,93.333,480,32,0,484,963,13,492,0,710
lcl|KX268635.1_cds_ANN45949.1_1,MT_Pool_HQ_transcript/129963,88.87,2372,237,15,1,2350,181,2547,0,2892
lcl|KJ946424.1_cds_AIF74561.1_1,MT_Pool_HQ_transcript/372626,86.216,399,46,7,1,393,54,449,6.96e-117,424
lcl|AF286157.1_cds_AAF89299.1_1,MT_Pool_HQ_transcript/393594,89.831,177,15,1,1,174,54,230,3.9199999999999997e-57,224
lcl|AF286156.1_cds_AAF89298.1_1,MT_Pool_HQ_transcript/212441,91.667,168,14,0,1,168,1684,1851,6.51e-60,233
lcl|AF286155.1_cds_AAF89297.1_1,MT_Pool_HQ_transcript/393594,87.571,177,19,1,1,174,54,230,1.84e-50,202
lcl|AF286154.1_cds_AAF89296.1_1,MT_Pool_HQ_transcript/212441,92.593,162,12,0,1,162,1684,1845,6.51e-60,233
lcl|AF286153.1_cds_AAF89295.1_1,MT_Pool_HQ_transcript/393594,88.333,180,15,2,1,177,54,230,3.1e-53,211
lcl|AF286152.1_cds_AAF89294.1_1,MT_Pool_HQ_transcript/212441,91.561,237,20,0,1,237,1684,1920,3.1799999999999995e-88,327
lcl|AF286151.1_cds_AAF89293.1_1,MT_Pool_HQ_transcript/393594,89.266,177,16,1,1,174,54,230,1.7099999999999998e-55,219
lcl|AF286150.1_cds_AAF89292.1_1,MT_Pool_HQ_transcript/212441,95.238,168,8,0,1,168,1684,1851,6.420000000000001e-70,267
lcl|AF286149.1_cds_AAF89291.1_1,MT_Pool_HQ_transcript/212441,92.857,168,12,0,1,168,1684,1851,3.01e-63,244
lcl|AF286148.1_cds_AAF89290.1_1,MT_Pool_HQ_transcript/212441,94.643,168,9,0,1,168,1684,1851,2.99e-68,261
lcl|AF286147.1_cds_AAF89289.1_1,MT_Pool_HQ_transcript/212441,91.667,168,14,0,1,168,1684,1851,6.51e-60,233
lcl|AF286146.1_cds_AAF89288.1_1,MT_Pool_HQ_transcript/393594,89.831,177,15,1,1,174,54,230,3.68e-57,224
lcl|AF286145.1_cds_AAF89287.1_1,MT_Pool_HQ_transcript/393594,90.395,177,14,1,1,174,54,230,7.900000000000001e-59,230
lcl|AF286144.1_cds_AAF89286.1_1,MT_Pool_HQ_transcript/393594,90.395,177,14,1,1,174,54,230,7.900000000000001e-59,230
lcl|AF286143.1_cds_AAF89285.1_1,MT_Pool_HQ_transcript/393594,89.831,177,15,1,1,174,54,230,3.68e-57,224
lcl|AF286142.1_cds_AAF89284.1_1,MT_Pool_HQ_transcript/393594,88.701,177,17,1,1,174,54,230,7.959999999999999e-54,213
lcl|AF286141.1_cds_AAF89283.1_1,MT_Pool_HQ_transcript/393594,89.266,177,16,1,1,174,54,230,1.8199999999999995e-55,219
lcl|AF286140.1_cds_AAF89282.1_1,MT_Pool_HQ_transcript/212441,92.405,237,18,0,1,237,1684,1920,1.4700000000000002e-91,339
lcl|AF286139.1_cds_AAF89281.1_1,MT_Pool_HQ_transcript/212441,91.983,237,19,0,1,237,1684,1920,6.83e-90,333
lcl|AF286138.1_cds_AAF89280.1_1,MT_Pool_HQ_transcript/393594,89.831,177,15,1,1,174,54,230,3.9199999999999997e-57,224
lcl|AF286137.1_cds_AAF89279.1_1,MT_Pool_HQ_transcript/212441,92.405,237,18,0,1,237,1684,1920,1.4700000000000002e-91,339
lcl|AF286136.1_cds_AAF89278.1_1,MT_Pool_HQ_transcript/212441,94.643,168,9,0,1,168,1684,1851,2.99e-68,261
lcl|GQ281052.1_cds_ACT66140.1_1,MT_Pool_HQ_transcript/385678,88.608,79,9,0,1,79,50,128,2.71e-19,99
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/60861,80.083,1446,280,8,147,1588,954,2395,0,1068
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/60861,77.944,1138,241,10,147,1279,924,2056,0,702
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/154843,77.068,1862,349,50,1,1832,80,1893,0,1002
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/187266,78.909,1356,276,10,238,1588,102,1452,0,911
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/167205,78.909,1356,276,10,238,1588,177,1527,0,911
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/167205,76.848,1231,256,23,1,1221,39,1250,0,667
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/150512,78.835,1356,277,10,238,1588,217,1567,0,905
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/150512,76.987,1195,250,19,1,1187,79,1256,0,660
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/155810,78.761,1356,278,10,238,1588,217,1567,0,900
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/155810,76.987,1195,250,19,1,1187,79,1256,0,660
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/193731,78.975,1327,269,10,267,1588,10,1331,0,896
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/166194,78.466,1356,282,10,238,1588,218,1568,0,878
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/166194,76.82,1195,252,19,1,1187,80,1257,0,649
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/185389,78.392,1356,283,10,238,1588,97,1447,0,872
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/179330,78.895,1303,263,12,238,1534,223,1519,0,872
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/179330,77.155,1195,248,19,1,1187,85,1262,0,671
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/170403,78.98,1294,258,14,280,1566,188,1474,0,870
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/170403,76.672,1226,262,18,1,1217,38,1248,0,658
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/206842,78.873,1278,260,10,316,1588,2,1274,0,856
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/185368,78.69,1267,260,9,327,1588,206,1467,0,835
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/185368,77.019,1201,242,27,1,1187,39,1219,0,658
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/177408,78.69,1267,260,9,327,1588,247,1508,0,835
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/177408,77.019,1201,242,27,1,1187,80,1260,0,658
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/203904,78.436,1266,247,20,310,1568,3,1249,0,802
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/200725,78.577,1223,252,10,351,1568,1,1218,0,798
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/174844,78.268,1247,261,10,327,1568,247,1488,0,793
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/172410,78.268,1247,261,10,327,1568,247,1488,0,793
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/220198,78.523,1192,246,10,402,1588,1,1187,0,774
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/236446,79.191,1014,201,10,580,1588,9,1017,0,695
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/32165,77.368,1193,256,13,238,1423,177,1362,0,695
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/32165,76.82,1195,252,19,1,1187,39,1216,0,649
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/167619,77.019,1201,242,27,1,1187,80,1260,0,658
lcl|DQ351536.1_cds_ABC84185.1_1,MT_Pool_HQ_transcript/163050,77.019,1201,242,27,1,1187,81,1261,0,658
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/60861,81.173,1296,236,8,177,1468,1104,2395,0,1035
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/167205,78.333,1500,282,26,1,1468,39,1527,0,929
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/150512,78.333,1500,282,26,1,1468,79,1567,0,929
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/155810,78.267,1500,283,26,1,1468,79,1567,0,924
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/170403,78.297,1456,287,23,1,1446,38,1474,0,911
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/187266,79.189,1331,261,15,146,1468,130,1452,0,909
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/166194,78.067,1500,286,26,1,1468,80,1568,0,907
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/193731,79.113,1331,262,15,146,1468,9,1331,0,904
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/179330,78.354,1446,270,26,1,1414,85,1519,0,896
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/185389,78.738,1331,267,15,146,1468,125,1447,0,876
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/185368,78.833,1285,260,11,190,1468,189,1467,0,856
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/177408,78.833,1285,260,11,190,1468,230,1508,0,856
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/206842,78.471,1282,260,15,195,1468,1,1274,0,824
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/174844,78.419,1265,261,12,190,1448,230,1488,0,813
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/172410,78.419,1265,261,12,190,1448,230,1488,0,813
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/154843,76.128,1596,342,28,147,1712,307,1893,0,800
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/200725,78.654,1204,247,10,250,1448,20,1218,0,791
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/220198,78.607,1192,245,10,282,1468,1,1187,0,780
lcl|DQ351535.1_cds_ABC84184.1_1,MT_Pool_HQ_transcript/236446,79.191,1014,201,10,460,1468,9,1017,0,695
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,74.702,2688,505,86,1,2610,20,2610,0,1035
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,74.755,2246,447,77,370,2575,584,2749,0,896
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,75.46,2013,387,67,370,2365,827,2749,0,881
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,74.907,2160,416,77,370,2471,644,2735,0,870
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,75.26,1827,372,51,749,2564,351,2108,0,797
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,75.54,1619,319,42,1022,2594,354,1941,0,725
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,75.23,1631,341,36,929,2536,351,1941,0,715
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,76.143,1400,282,29,1109,2499,351,1707,0,688
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/80397,75.727,1409,283,39,1199,2594,351,1713,0,652
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,74.628,2688,508,85,1,2610,20,2611,0,1026
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,74.906,2124,422,71,370,2454,584,2635,0,867
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,75.527,1896,372,55,370,2252,827,2643,0,846
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,74.879,2070,405,68,370,2383,644,2654,0,835
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,75.26,1827,373,50,749,2564,351,2109,0,797
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,75.54,1619,320,41,1022,2594,354,1942,0,726
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,75.076,1641,354,31,929,2564,351,1941,0,713
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,76.143,1400,283,28,1109,2499,351,1708,0,688
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/111565,75.674,1410,283,40,1199,2594,351,1714,0,649
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,74.607,2670,510,83,1,2610,22,2583,0,1020
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,74.776,2228,449,70,370,2575,586,2722,0,896
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,75.082,2143,413,74,370,2471,646,2708,0,887
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,75.136,2015,391,70,370,2365,799,2722,0,845
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,75.556,1800,358,55,749,2536,353,2082,0,811
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,75.78,1602,316,42,1022,2594,356,1914,0,743
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,75.527,1614,337,34,929,2536,353,1914,0,739
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,76.131,1370,276,28,1109,2469,353,1680,0,671
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/87677,75.835,1378,276,37,1199,2564,353,1685,0,647
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,74.693,2608,500,74,1,2565,20,2510,0,1013
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,74.74,2209,428,83,370,2531,584,2709,0,869
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,74.882,2122,395,80,370,2425,674,2723,0,839
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,74.551,2118,415,75,370,2443,674,2711,0,811
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,75.33,1820,361,49,749,2536,351,2114,0,793
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,75.219,1824,354,57,809,2594,351,2114,0,774
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,74.388,2042,395,76,370,2365,764,2723,0,756
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,76.442,1439,281,36,1169,2594,351,1744,0,726
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,76.31,1431,286,33,1049,2469,351,1738,0,715
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,74.954,1637,340,40,929,2536,351,1946,0,688
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,75.138,1625,320,47,1022,2594,354,1946,0,686
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/90309,75.594,1430,298,31,1079,2499,351,1738,0,660
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/83644,74.326,2672,501,94,1,2595,21,2584,0,963
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/83644,74.34,2198,441,78,370,2531,585,2695,0,821
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/83644,74.413,2087,390,85,370,2365,676,2709,0,763
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/83644,75.099,1771,341,63,809,2536,352,2065,0,736
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/83644,74.419,1892,370,62,749,2594,352,2175,0,708
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/83644,75.408,1594,319,45,1022,2594,355,1896,0,704
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/83644,74.875,1600,327,46,958,2536,351,1896,0,658
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/146366,74.789,2249,445,74,370,2575,83,2252,0,900
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/146366,74.895,2135,408,71,370,2443,173,2240,0,856
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/146366,75.024,2058,384,75,370,2365,263,2252,0,833
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/146366,75.372,1478,303,33,1068,2536,19,1444,0,656
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/162458,74.687,2236,444,74,383,2575,1,2157,0,881
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/162458,74.895,2135,408,71,370,2443,78,2145,0,856
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/162458,75.024,2058,384,75,370,2365,168,2157,0,833
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/162458,75.793,1388,287,28,1158,2536,2,1349,0,656
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/125234,75.335,2015,387,70,370,2365,478,2401,0,867
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/125234,74.629,2223,433,85,370,2531,235,2387,0,859
lcl|D63777.1_cds_BAA09850.1_1,MT_Pool_HQ_transcript/125234,74.607,2162,420,75,370,2471,295,2387,0,832
